-5.2498 0 0 0 0 1.9606e+05 0
-4.5422 1.2024e-06 1.9476e-06 0 0.38114 3.1699e+05 0.61736
-3.8353 5.42e-06 4.1267e-06 0 1.725 3.1826e+05 1.3134
-3.1285 1.2014e-05 6.1247e-06 0 3.8477 3.2027e+05 1.9616
-2.4216 2.5421e-05 8.9007e-06 0 8.1572 3.2088e+05 2.8561
-1.7147 3.3469e-05 1.024e-05 0 10.683 3.1918e+05 3.2684
-1.0079 5.4515e-05 1.3098e-05 0 17.323 3.1776e+05 4.1621
-0.30104 8.4847e-05 1.6323e-05 0 27.021 3.1846e+05 5.1982
0.40582 6.3654e-05 1.4204e-05 0 20.082 3.1549e+05 4.4813
1.1127 1.4228e-05 6.7574e-06 0 4.4335 3.116e+05 2.1056
1.8195 1.7352e-05 7.4626e-06 0 5.4066 3.1158e+05 2.3252
2.5264 5.5696e-06 4.2271e-06 0 1.736 3.117e+05 1.3176
3.2332 5.3826e-06 4.1746e-06 0 1.6625 3.0886e+05 1.2894
3.9401 5.6382e-06 4.2951e-06 0 1.7232 3.0563e+05 1.3127
4.6469 1.132e-05 6.195e-06 0 3.3388 2.9496e+05 1.8272
5.3538 7.7941e-06 5.1717e-06 0 2.2712 2.914e+05 1.507
6.0607 7.2521e-06 4.7009e-06 0 2.3799 3.2817e+05 1.5427
6.7675 1.2695e-05 6.2027e-06 0 4.1892 3.2998e+05 2.0468
7.4744 1.3953e-06 2.0631e-06 0 0.45741 3.2783e+05 0.67632
8.1812 1.207e-05 6.1066e-06 0 3.9069 3.2368e+05 1.9766
8.8881 5.1113e-06 3.9941e-06 0 1.6377 3.2041e+05 1.2797
9.5949 2.2024e-06 2.6235e-06 0 0.70474 3.1999e+05 0.83949
10.302 1.2501e-05 6.2503e-06 0 4 3.1998e+05 2
11.009 1.0445e-05 5.6923e-06 0 3.3671 3.2236e+05 1.835
11.715 4.1414e-06 3.5582e-06 0 1.3547 3.2711e+05 1.1639
12.422 1.114e-05 5.812e-06 0 3.6736 3.2978e+05 1.9167
13.129 6.9279e-06 4.5748e-06 0 2.2933 3.3102e+05 1.5144
13.836 8.0381e-06 4.9042e-06 0 2.6865 3.3421e+05 1.639
14.543 9.1065e-07 1.6494e-06 0 0.30483 3.3474e+05 0.55212
15.25 5.114e-06 3.8953e-06 0 1.7236 3.3704e+05 1.3129
15.957 2.9081e-06 2.9361e-06 0 0.98102 3.3735e+05 0.99047
16.663 1.7793e-06 2.3015e-06 0 0.5977 3.3592e+05 0.77311
17.37 1.1871e-05 5.9388e-06 0 3.9955 3.3658e+05 1.9989
18.077 6.7959e-06 4.5009e-06 0 2.2797 3.3546e+05 1.5099
18.784 9.5443e-06 5.3234e-06 0 3.2144 3.3679e+05 1.7929
19.491 5.9402e-06 4.2015e-06 0 1.9989 3.365e+05 1.4138
20.198 2.9621e-06 2.9695e-06 0 0.99502 3.3592e+05 0.9975
20.905 1.5563e-06 2.1561e-06 0 0.52098 3.3477e+05 0.72179
21.611 8.2426e-06 4.97e-06 0 2.7505 3.337e+05 1.6585
22.318 8.1887e-06 4.955e-06 0 2.7311 3.3352e+05 1.6526
23.025 7.4807e-06 4.7443e-06 0 2.4862 3.3234e+05 1.5768
23.732 1.3428e-05 6.3349e-06 0 4.4928 3.3459e+05 2.1196
24.439 3.1576e-06 3.0731e-06 0 1.0557 3.3435e+05 1.0275
25.146 8.0221e-06 4.9112e-06 0 2.6681 3.3259e+05 1.6334
25.853 1.2915e-05 6.2242e-06 0 4.3055 3.3337e+05 2.075
26.559 6.0247e-06 4.2601e-06 0 2 3.3197e+05 1.4142
27.266 9.6175e-06 5.3868e-06 0 3.1876 3.3144e+05 1.7854
27.973 5.6388e-06 4.1251e-06 0 1.8685 3.3137e+05 1.3669
28.68 1.9623e-05 7.7109e-06 0 6.4765 3.3004e+05 2.5449
29.387 3.0303e-05 9.6058e-06 0 9.952 3.2841e+05 3.1547
30.094 1.7875e-05 7.3609e-06 0 5.8971 3.2991e+05 2.4284
