45.884 0.00015348 2.0669e-05 0 55.139 3.5927e+05 7.4256
46.57 0.00011855 1.7972e-05 0 43.514 3.6705e+05 6.5965
47.256 8.5678e-05 1.5227e-05 0 31.658 3.695e+05 5.6265
47.942 9.0203e-05 1.5583e-05 0 33.508 3.7147e+05 5.7886
48.628 5.1986e-05 1.179e-05 0 19.442 3.7398e+05 4.4093
49.314 5.0798e-05 1.1654e-05 0 19.001 3.7405e+05 4.359
50.001 6.291e-05 1.3007e-05 0 23.394 3.7186e+05 4.8367
50.687 4.2483e-05 1.0762e-05 0 15.582 3.6678e+05 3.9474
51.373 3.249e-05 9.4828e-06 0 11.739 3.6131e+05 3.4262
52.059 3.213e-05 9.2886e-06 0 11.965 3.724e+05 3.4591
52.745 3.1944e-05 9.1453e-06 0 12.201 3.8194e+05 3.493
53.431 1.4015e-05 6.0704e-06 0 5.3302 3.8032e+05 2.3087
54.117 1.9861e-05 7.2542e-06 0 7.4957 3.7741e+05 2.7378
54.804 2.1811e-05 7.6084e-06 0 8.2177 3.7678e+05 2.8667
55.49 1.97e-05 7.1978e-06 0 7.4906 3.8024e+05 2.7369
56.176 1.6705e-05 6.6485e-06 0 6.3132 3.7792e+05 2.5126
56.862 1.115e-05 5.4786e-06 0 4.1417 3.7147e+05 2.0351
57.548 2.0585e-05 7.4952e-06 0 7.5428 3.6642e+05 2.7464
58.234 1.1073e-05 7.7755e-06 0 2.0279 1.8314e+05 1.424
58.928 1.6388e-05 9.4616e-06 0 3 1.8306e+05 1.7321
59.622 1.6909e-05 9.6207e-06 0 3.0891 1.8269e+05 1.7576
60.315 3.2805e-05 1.3364e-05 0 6.0253 1.8367e+05 2.4547
61.009 3.8272e-05 1.4413e-05 0 7.0515 1.8424e+05 2.6555
61.702 4.9932e-05 1.6388e-05 0 9.2829 1.8591e+05 3.0468
62.396 9.1074e-05 2.2118e-05 0 16.954 1.8616e+05 4.1176
63.09 8.0192e-05 2.0766e-05 0 14.913 1.8597e+05 3.8618
63.783 5.8166e-05 1.7618e-05 0 10.9 1.8739e+05 3.3015
64.477 4.3314e-05 1.5217e-05 0 8.1025 1.8706e+05 2.8465
65.17 5.951e-05 1.7894e-05 0 11.06 1.8585e+05 3.3257
65.864 7.2238e-05 1.9735e-05 0 13.398 1.8547e+05 3.6604
66.558 0.00013227 2.6717e-05 0 24.511 1.8531e+05 4.9509
67.251 5.5358e-05 1.7396e-05 0 10.127 1.8294e+05 3.1823
67.945 7.579e-05 2.0495e-05 0 13.675 1.8043e+05 3.698
68.638 2.2446e-05 1.1223e-05 0 4 1.7821e+05 2
69.332 2.2097e-05 1.1143e-05 0 3.9326 1.7797e+05 1.9831
70.026 1.1528e-05 8.0283e-06 0 2.062 1.7886e+05 1.436
70.719 2.1586e-05 1.1031e-05 0 3.829 1.7739e+05 1.9568
71.413 0 0 0 0 1.7798e+05 0
72.106 7.3333e-07 2.0288e-06 0 0.13066 1.7817e+05 0.36147
72.8 1.6444e-05 9.5662e-06 0 2.9549 1.7969e+05 1.719
73.494 1.0361e-05 7.5425e-06 0 1.8871 1.8213e+05 1.3737
74.187 2.5449e-07 1.1747e-06 0 0.046934 1.8442e+05 0.21664
74.881 5.7063e-06 5.5703e-06 0 1.0494 1.8391e+05 1.0244
75.574 1.2524e-05 8.2533e-06 0 2.3026 1.8386e+05 1.5174
76.268 3.666e-05 1.4127e-05 0 6.734 1.8369e+05 2.595
76.962 1.0527e-05 7.5577e-06 0 1.94 1.8429e+05 1.3928
77.655 5.4207e-06 5.4207e-06 0 1 1.8448e+05 1
