 -5.6128e+01   0.0000e+00   0.0000e+00   1.3587e-01   1.4176e-02   4.5462e-02   7.6230e-02   1.2831e-04
 -5.5681e+01   0.0000e+00   0.0000e+00   1.3961e-01   1.4339e-02   4.6584e-02   7.8686e-02   1.2978e-04
 -5.5000e+01   0.0000e+00   0.0000e+00   1.4578e-01   1.4594e-02   4.8419e-02   8.2772e-02   1.3210e-04
 -5.4323e+01   0.0000e+00   0.0000e+00   1.5257e-01   1.4858e-02   5.0411e-02   8.7298e-02   1.3449e-04
 -5.3629e+01   0.0000e+00   0.0000e+00   1.6028e-01   1.5141e-02   5.2649e-02   9.2494e-02   1.3705e-04
 -5.2939e+01   0.0000e+00   0.0000e+00   1.6884e-01   1.5433e-02   5.5095e-02   9.8312e-02   1.3970e-04
 -5.2253e+01   0.0000e+00   0.0000e+00   1.7836e-01   1.5737e-02   5.7776e-02   1.0485e-01   1.4245e-04
 -5.1565e+01   0.0000e+00   0.0000e+00   1.8910e-01   1.6054e-02   6.0749e-02   1.1230e-01   1.4533e-04
 -5.0878e+01   1.8100e+00   1.2800e+00   2.0122e-01   1.6384e-02   6.4042e-02   1.2079e-01   1.4832e-04
 -5.0191e+01   9.1000e-01   9.1000e-01   2.1499e-01   1.6729e-02   6.7708e-02   1.3055e-01   1.5145e-04
 -4.9495e+01   0.0000e+00   0.0000e+00   2.3096e-01   1.7094e-02   7.1864e-02   1.4200e-01   1.5476e-04
 -4.8804e+01   0.0000e+00   0.0000e+00   2.4923e-01   1.7473e-02   7.6500e-02   1.5526e-01   1.5819e-04
 -4.8117e+01   9.0000e-01   9.0000e-01   2.7032e-01   1.7866e-02   8.1701e-02   1.7075e-01   1.6176e-04
 -4.7428e+01   0.0000e+00   0.0000e+00   2.9506e-01   1.8279e-02   8.7615e-02   1.8916e-01   1.6550e-04
 -4.6750e+01   0.0000e+00   0.0000e+00   3.2376e-01   1.8704e-02   9.4244e-02   2.1082e-01   1.6936e-04
 -4.6054e+01   0.0000e+00   0.0000e+00   3.5893e-01   1.9160e-02   1.0205e-01   2.3772e-01   1.7350e-04
 -4.5358e+01   0.0000e+00   0.0000e+00   4.0147e-01   1.9638e-02   1.1107e-01   2.7077e-01   1.7783e-04
 -4.4669e+01   0.0000e+00   0.0000e+00   4.5311e-01   2.0134e-02   1.2146e-01   3.1151e-01   1.8234e-04
 -4.3975e+01   0.0000e+00   0.0000e+00   5.1785e-01   2.0659e-02   1.3375e-01   3.6345e-01   1.8709e-04
 -4.3295e+01   0.0000e+00   0.0000e+00   5.9820e-01   2.1198e-02   1.4798e-01   4.2903e-01   1.9199e-04
 -4.2608e+01   9.1000e-01   9.1000e-01   7.0317e-01   2.1770e-02   1.6512e-01   5.1628e-01   1.9717e-04
 -4.1915e+01   9.2000e-01   9.2000e-01   8.4430e-01   2.2376e-02   1.8602e-01   6.3590e-01   2.0267e-04
 -4.1219e+01   0.0000e+00   0.0000e+00   1.0400e+00   2.3016e-02   2.1172e-01   8.0528e-01   2.0849e-04
 -4.0530e+01   0.0000e+00   0.0000e+00   1.3175e+00   2.3683e-02   2.4332e-01   1.0505e+00   2.1454e-04
 -3.9849e+01   9.5000e-01   9.5000e-01   1.7194e+00   2.4378e-02   2.8264e-01   1.4123e+00   2.2085e-04
 -3.9144e+01   1.9500e+00   1.3800e+00   2.3283e+00   2.5136e-02   3.3506e-01   1.9681e+00   2.2773e-04
 -3.8445e+01   3.9500e+00   1.9700e+00   3.1574e+00   2.5929e-02   4.0380e-01   2.7277e+00   2.3494e-04
 -3.7756e+01   4.0100e+00   2.0100e+00   4.1179e+00   2.6755e-02   4.9575e-01   3.5954e+00   2.4244e-04
 -3.7067e+01   6.0100e+00   2.4600e+00   4.9691e+00   2.7629e-02   6.2495e-01   4.3165e+00   2.5038e-04
 -3.6378e+01   3.0300e+00   1.7500e+00   5.3771e+00   2.8552e-02   8.1427e-01   4.5343e+00   2.5877e-04
 -3.5698e+01   6.1300e+00   2.5000e+00   5.2512e+00   2.9517e-02   1.0977e+00   4.1239e+00   2.6754e-04
 -3.5000e+01   6.1100e+00   2.5000e+00   4.8790e+00   3.0568e-02   1.5431e+00   3.3054e+00   2.7708e-04
 -3.4312e+01   6.1900e+00   2.5300e+00   4.6706e+00   3.1666e-02   2.1802e+00   2.4587e+00   2.8707e-04
 -3.3629e+01   9.3700e+00   3.1200e+00   4.7868e+00   3.2825e-02   2.9746e+00   1.7794e+00   2.9760e-04
 -3.2925e+01   8.3300e+00   2.9400e+00   5.0724e+00   3.4095e-02   3.7523e+00   1.2860e+00   3.0916e-04
 -3.2237e+01   3.1600e+00   1.8200e+00   5.1097e+00   3.5418e-02   4.1097e+00   9.6451e-01   3.2119e-04
 -3.1550e+01   4.2000e+00   2.1000e+00   4.6262e+00   3.6826e-02   3.8403e+00   7.4902e-01   3.3401e-04
 -3.0860e+01   3.2100e+00   1.8600e+00   3.7533e+00   3.8337e-02   3.1158e+00   5.9910e-01   3.4775e-04
 -3.0164e+01   4.3300e+00   2.1700e+00   2.8250e+00   3.9966e-02   2.2943e+00   4.9072e-01   3.6259e-04
