  1.4487e+01   1.6726e-05   6.5537e-06   2.1499e-05   5.7557e-06   1.3795e-05   1.9491e-06   1.4947e-03
  1.5182e+01   2.0444e-05   7.2281e-06   1.9672e-05   5.2675e-06   1.2265e-05   2.1394e-06   1.3679e-03
  1.5876e+01   2.1607e-05   7.4412e-06   1.8159e-05   4.8419e-06   1.0958e-05   2.3588e-06   1.2573e-03
  1.6571e+01   1.9786e-05   7.0915e-06   1.6917e-05   4.4677e-06   9.8350e-06   2.6141e-06   1.1601e-03
  1.7266e+01   1.8928e-05   6.9435e-06   1.5918e-05   4.1374e-06   8.8679e-06   2.9129e-06   1.0744e-03
  1.7961e+01   2.9812e-05   8.7343e-06   1.5141e-05   3.8445e-06   8.0313e-06   3.2648e-06   9.9829e-04
  1.8656e+01   1.8915e-05   6.9437e-06   1.4570e-05   3.5836e-06   7.3044e-06   3.6824e-06   9.3052e-04
  1.9350e+01   7.0881e-07   1.9820e-06   1.4202e-05   3.3505e-06   6.6709e-06   4.1810e-06   8.6998e-04
  2.0059e+01   5.4481e-06   5.4481e-06   1.4037e-05   3.1368e-06   6.1043e-06   4.7960e-06   8.1448e-04
  2.0767e+01   6.6230e-06   5.9729e-06   1.4097e-05   2.9448e-06   5.6074e-06   5.5446e-06   7.6463e-04
  2.1476e+01   1.5494e-05   9.1282e-06   1.4405e-05   2.7713e-06   5.1686e-06   6.4650e-06   7.1957e-04
  2.2184e+01   1.1995e-05   8.0521e-06   1.4994e-05   2.6144e-06   4.7805e-06   7.5986e-06   6.7882e-04
  2.2893e+01   1.9711e-05   1.0317e-05   1.5906e-05   2.4717e-06   4.4350e-06   8.9995e-06   6.4176e-04
  2.3601e+01   7.4301e-06   6.3583e-06   1.7183e-05   2.3419e-06   4.1271e-06   1.0714e-05   6.0805e-04
  2.4310e+01   2.2519e-05   1.1102e-05   1.8848e-05   2.2231e-06   3.8510e-06   1.2774e-05   5.7721e-04
  2.5018e+01   2.6724e-05   1.2093e-05   2.0859e-05   2.1146e-06   3.6032e-06   1.5141e-05   5.4902e-04
  2.5727e+01   2.4124e-05   1.1606e-05   2.3071e-05   2.0148e-06   3.3795e-06   1.7677e-05   5.2312e-04
  2.6435e+01   3.5528e-05   1.4131e-05   2.5173e-05   1.9232e-06   3.1776e-06   2.0072e-05   4.9932e-04
  2.7144e+01   8.5693e-06   6.9718e-06   2.6736e-05   1.8386e-06   2.9942e-06   2.1903e-05   4.7736e-04
  2.7852e+01   3.3793e-05   1.3914e-05   2.7327e-05   1.7606e-06   2.8277e-06   2.2738e-05   4.5712e-04
  2.8561e+01   2.9046e-05   1.2990e-05   2.6717e-05   1.6884e-06   2.6757e-06   2.2353e-05   4.3836e-04
  2.9269e+01   2.6727e-05   1.2467e-05   2.5013e-05   1.6216e-06   2.5371e-06   2.0855e-05   4.2101e-04
