  4.3573e+00   1.3678e-05   5.9897e-06   1.6077e-05   6.1738e-06   7.8318e-06   4.1957e-09   2.0673e-06   1.4677e-02
  5.0667e+00   1.7621e-05   6.7965e-06   1.5099e-05   4.6306e-06   8.3112e-06   4.3540e-09   2.1530e-06   1.1012e-02
  5.7761e+00   1.8452e-05   6.9568e-06   1.4748e-05   3.6239e-06   8.8700e-06   4.5301e-09   2.2491e-06   8.6196e-03
  6.4855e+00   9.7856e-06   5.0857e-06   1.4798e-05   2.9145e-06   9.5220e-06   4.7259e-09   2.3568e-06   6.9330e-03
  7.1948e+00   1.5730e-05   6.4733e-06   1.5161e-05   2.3942e-06   1.0285e-05   4.9435e-09   2.4775e-06   5.6959e-03
  7.9042e+00   9.2424e-06   5.0152e-06   1.5800e-05   2.0015e-06   1.1180e-05   5.1858e-09   2.6131e-06   4.7617e-03
  8.6136e+00   8.9010e-06   4.9540e-06   1.6705e-05   1.6982e-06   1.2236e-05   5.4558e-09   2.7655e-06   4.0400e-03
  9.3230e+00   2.4393e-05   8.2580e-06   1.7892e-05   1.4592e-06   1.3490e-05   5.7572e-09   2.9373e-06   3.4714e-03
  1.0032e+01   1.6358e-05   6.7846e-06   1.9395e-05   1.2677e-06   1.4990e-05   6.0944e-09   3.1313e-06   3.0160e-03
  1.0742e+01   1.4672e-05   6.4221e-06   2.1270e-05   1.1119e-06   1.6800e-05   6.4728e-09   3.3515e-06   2.6453e-03
  1.1451e+01   2.7906e-05   8.5580e-06   2.3596e-05   9.8370e-07   1.9004e-05   6.8981e-09   3.6017e-06   2.3403e-03
  1.2160e+01   2.0587e-05   7.1766e-06   2.6493e-05   8.7682e-07   2.1721e-05   7.3782e-09   3.8876e-06   2.0860e-03
  1.2870e+01   2.5009e-05   7.9051e-06   3.0135e-05   7.8673e-07   2.5124e-05   7.9232e-09   4.2166e-06   1.8717e-03
  1.3579e+01   2.6989e-05   8.2071e-06   3.4757e-05   7.1029e-07   2.9442e-05   8.5428e-09   4.5959e-06   1.6898e-03
  1.4289e+01   3.1201e-05   8.7906e-06   4.0732e-05   6.4470e-07   3.5040e-05   9.2527e-09   5.0372e-06   1.5338e-03
  1.4998e+01   5.6236e-05   1.1762e-05   4.8597e-05   5.8818e-07   4.2446e-05   1.0068e-08   5.5529e-06   1.3993e-03
  1.5707e+01   6.7905e-05   1.2946e-05   5.9244e-05   5.3907e-07   5.2533e-05   1.1012e-08   6.1608e-06   1.2825e-03
  1.6417e+01   1.0151e-04   1.5836e-05   7.4142e-05   4.9606e-07   6.6749e-05   1.2113e-08   6.8848e-06   1.1801e-03
  1.7126e+01   9.2463e-05   1.5124e-05   9.5641e-05   4.5830e-07   8.7416e-05   1.3404e-08   7.7529e-06   1.0903e-03
  1.7835e+01   1.2521e-04   1.7633e-05   1.2740e-04   4.2493e-07   1.1816e-04   1.4932e-08   8.8067e-06   1.0109e-03
  1.8545e+01   1.4275e-04   1.8806e-05   1.7370e-04   3.9526e-07   1.6319e-04   1.6762e-08   1.0104e-05   9.4032e-04
  1.9254e+01   2.4649e-04   2.4699e-05   2.3578e-04   3.6883e-07   2.2368e-04   1.8969e-08   1.1719e-05   8.7744e-04
  1.9964e+01   3.3270e-04   2.8649e-05   3.0581e-04   3.4512e-07   2.9167e-04   2.1671e-08   1.3767e-05   8.2104e-04
  2.0673e+01   3.4851e-04   2.9345e-05   3.6122e-04   3.2384e-07   3.4446e-04   2.5018e-08   1.6409e-05   7.7042e-04
  2.1382e+01   3.1377e-04   2.7905e-05   3.7506e-04   3.0464e-07   3.5482e-04   2.9233e-08   1.9899e-05   7.2475e-04
  2.2092e+01   3.3030e-04   2.8739e-05   3.4128e-04   2.8724e-07   3.1632e-04   3.4651e-08   2.4639e-05   6.8335e-04
  2.2801e+01   2.7264e-04   2.6153e-05   2.8262e-04   2.7147e-07   2.5104e-04   4.1750e-08   3.1266e-05   6.4582e-04
  2.3510e+01   2.4668e-04   2.4929e-05   2.2694e-04   2.5710e-07   1.8578e-04   5.1334e-08   4.0850e-05   6.1165e-04
  2.4220e+01   1.9582e-04   2.2286e-05   1.8956e-04   2.4397e-07   1.3427e-04   6.4770e-08   5.4982e-05   5.8041e-04
  2.4929e+01   1.4756e-04   1.9462e-05   1.7391e-04   2.3197e-07   9.8221e-05   8.4537e-08   7.5373e-05   5.5186e-04
  2.5639e+01   1.5854e-04   2.0378e-05   1.7680e-04   2.2095e-07   7.3931e-05   1.1572e-07   1.0253e-04   5.2563e-04
  2.6348e+01   1.5721e-04   2.0428e-05   1.9052e-04   2.1083e-07   5.7460e-05   1.6782e-07   1.3269e-04   5.0156e-04
  2.7057e+01   1.3348e-04   1.8982e-05   2.0244e-04   2.0150e-07   4.5906e-05   2.5521e-07   1.5608e-04   4.7937e-04
  2.7767e+01   1.3015e-04   1.8867e-05   1.9905e-04   1.9288e-07   3.7507e-05   3.8886e-07   1.6096e-04   4.5887e-04
  2.8476e+01   1.4694e-04   2.0050e-05   1.7636e-04   1.8492e-07   3.1235e-05   5.5247e-07   1.4439e-04   4.3993e-04
  2.9186e+01   1.1933e-04   1.8009e-05   1.4286e-04   1.7754e-07   2.6419e-05   6.7742e-07   1.1559e-04   4.2236e-04
  2.9895e+01   1.4175e-04   1.9713e-05   1.0985e-04   1.7070e-07   2.2653e-05   6.7348e-07   8.6352e-05   4.0609e-04
