 -4.2661e+01   7.3585e-06   5.1523e-06   8.6000e-06   4.1577e-07   2.2905e-06   5.2032e-06   6.9050e-07   1.8930e-04
 -4.1966e+01   8.2034e-06   5.4523e-06   9.6758e-06   4.2783e-07   2.5161e-06   6.0743e-06   6.5758e-07   1.9481e-04
 -4.1272e+01   1.3856e-05   7.1344e-06   1.1044e-05   4.4051e-07   2.7807e-06   7.1941e-06   6.2851e-07   2.0059e-04
 -4.0577e+01   7.7864e-06   5.5258e-06   1.2822e-05   4.5386e-07   3.0949e-06   8.6706e-06   6.0267e-07   2.0668e-04
 -3.9882e+01   1.2630e-05   7.3102e-06   1.5186e-05   4.6792e-07   3.4713e-06   1.0668e-05   5.7965e-07   2.1309e-04
 -3.9187e+01   2.1397e-05   9.3028e-06   1.8423e-05   4.8274e-07   3.9273e-06   1.3454e-05   5.5910e-07   2.1985e-04
 -3.8493e+01   1.3760e-05   7.0517e-06   2.2980e-05   4.9836e-07   4.4861e-06   1.7455e-05   5.4071e-07   2.2698e-04
 -3.7798e+01   1.5843e-05   7.5440e-06   2.9539e-05   5.1487e-07   5.1827e-06   2.3317e-05   5.2418e-07   2.3451e-04
 -3.7103e+01   3.0860e-05   1.0512e-05   3.8834e-05   5.3233e-07   6.0648e-06   3.1727e-05   5.0930e-07   2.4248e-04
 -3.6408e+01   5.7996e-05   1.4419e-05   5.1099e-05   5.5080e-07   7.2034e-06   4.2849e-05   4.9589e-07   2.5090e-04
 -3.5714e+01   8.4592e-05   1.7424e-05   6.4971e-05   5.7033e-07   8.7051e-06   5.5212e-05   4.8381e-07   2.5982e-04
 -3.5019e+01   9.5715e-05   1.8558e-05   7.6824e-05   5.9107e-07   1.0746e-05   6.5014e-05   4.7288e-07   2.6929e-04
 -3.4324e+01   1.0332e-04   1.9307e-05   8.2200e-05   6.1308e-07   1.3606e-05   6.7518e-05   4.6299e-07   2.7934e-04
 -3.3630e+01   9.3464e-05   1.8388e-05   8.0105e-05   6.3644e-07   1.7723e-05   6.1292e-05   4.5407e-07   2.9000e-04
 -3.2935e+01   8.8841e-05   1.7993e-05   7.4593e-05   6.6133e-07   2.3744e-05   4.9742e-05   4.4598e-07   3.0137e-04
 -3.2240e+01   7.7726e-05   1.6877e-05   7.1033e-05   6.8784e-07   3.2300e-05   3.7606e-05   4.3867e-07   3.1348e-04
 -3.1545e+01   7.1968e-05   1.6270e-05   7.2183e-05   7.1613e-07   4.3379e-05   2.7656e-05   4.3206e-07   3.2640e-04
 -3.0851e+01   6.4358e-05   1.5395e-05   7.6882e-05   7.4630e-07   5.5232e-05   2.0478e-05   4.2611e-07   3.4019e-04
 -3.0156e+01   6.8775e-05   1.5922e-05   8.0642e-05   7.7862e-07   6.3899e-05   1.5544e-05   4.2075e-07   3.5496e-04
 -2.9461e+01   5.8847e-05   1.4762e-05   7.8418e-05   8.1324e-07   6.5029e-05   1.2160e-05   4.1593e-07   3.7079e-04
 -2.8766e+01   5.6834e-05   1.4535e-05   6.9013e-05   8.5040e-07   5.7970e-05   9.7806e-06   4.1161e-07   3.8778e-04
 -2.8072e+01   4.9116e-05   1.3560e-05   5.5851e-05   8.9027e-07   4.6497e-05   8.0555e-06   4.0777e-07   4.0602e-04
 -2.7377e+01   4.6561e-05   1.3014e-05   4.3075e-05   9.3327e-07   3.4972e-05   6.7646e-06   4.0436e-07   4.2569e-04
 -2.6682e+01   4.6728e-05   1.2960e-05   3.2893e-05   9.7965e-07   2.5735e-05   5.7766e-06   4.0135e-07   4.4692e-04
 -2.5987e+01   3.6320e-05   1.1399e-05   2.5563e-05   1.0298e-06   1.9129e-05   5.0051e-06   3.9873e-07   4.6987e-04
 -2.5293e+01   2.2844e-05   9.0270e-06   2.0480e-05   1.0840e-06   1.4607e-05   4.3929e-06   3.9647e-07   4.9470e-04
 -2.4598e+01   3.8539e-05   1.1721e-05   1.6925e-05   1.1429e-06   1.1489e-05   3.8987e-06   3.9454e-07   5.2169e-04
 -2.3903e+01   3.0884e-05   1.0483e-05   1.4380e-05   1.2070e-06   9.2845e-06   3.4953e-06   3.9293e-07   5.5106e-04
 -2.3208e+01   4.1261e-05   1.2118e-05   1.2508e-05   1.2768e-06   7.6776e-06   3.1624e-06   3.9163e-07   5.8310e-04
 -2.2514e+01   1.7511e-05   7.8858e-06   1.1104e-05   1.3531e-06   6.4745e-06   2.8855e-06   3.9062e-07   6.1808e-04
 -2.1819e+01   1.5633e-05   7.4521e-06   1.0029e-05   1.4368e-06   5.5497e-06   2.6527e-06   3.8989e-07   6.5650e-04
 -2.1124e+01   2.8022e-05   9.9871e-06   9.2003e-06   1.5288e-06   4.8263e-06   2.4557e-06   3.8943e-07   6.9875e-04
 -2.0430e+01   1.9416e-05   8.3190e-06   8.5595e-06   1.6301e-06   4.2518e-06   2.2884e-06   3.8922e-07   7.4529e-04
 -1.9735e+01   2.0161e-05   8.5079e-06   8.0644e-06   1.7422e-06   3.7879e-06   2.1451e-06   3.8926e-07   7.9688e-04
 -1.9040e+01   1.9379e-05   8.3765e-06   7.6876e-06   1.8667e-06   3.4094e-06   2.0220e-06   3.8954e-07   8.5417e-04
 -1.8345e+01   2.5656e-05   9.7034e-06   7.4089e-06   2.0053e-06   3.0975e-06   1.9160e-06   3.9006e-07   9.1805e-04
 -1.7651e+01   1.7667e-05   8.0837e-06   7.2142e-06   2.1602e-06   2.8386e-06   1.8246e-06   3.9081e-07   9.8945e-04
 -1.6956e+01   1.3054e-05   6.9561e-06   7.0931e-06   2.3343e-06   2.6216e-06   1.7454e-06   3.9178e-07   1.0698e-03
 -1.6261e+01   2.2252e-05   9.1415e-06   7.0395e-06   2.5308e-06   2.4388e-06   1.6770e-06   3.9297e-07   1.1606e-03
 -1.5566e+01   2.2694e-05   9.2659e-06   7.0498e-06   2.7535e-06   2.2842e-06   1.6178e-06   3.9438e-07   1.2637e-03
 -1.4872e+01   2.9540e-05   1.0559e-05   7.1230e-06   3.0070e-06   2.1531e-06   1.5668e-06   3.9601e-07   1.3813e-03
 -1.4177e+01   2.5401e-05   9.7868e-06   7.2604e-06   3.2981e-06   2.0414e-06   1.5230e-06   3.9785e-07   1.5164e-03
 -1.3482e+01   1.5075e-05   7.5256e-06   7.4658e-06   3.6340e-06   1.9463e-06   1.4855e-06   3.9990e-07   1.6727e-03
 -1.2787e+01   2.4290e-05   9.5077e-06   7.7458e-06   4.0244e-06   1.8655e-06   1.4538e-06   4.0217e-07   1.8547e-03
 -1.2093e+01   1.7220e-05   7.9967e-06   8.1097e-06   4.4807e-06   1.7970e-06   1.4273e-06   4.0464e-07   2.0681e-03
 -1.1398e+01   2.0752e-05   8.7713e-06   8.5723e-06   5.0204e-06   1.7391e-06   1.4054e-06   4.0733e-07   2.3212e-03
 -1.0703e+01   1.2237e-05   6.7249e-06   9.1525e-06   5.6638e-06   1.6906e-06   1.3879e-06   4.1024e-07   2.6240e-03
 -1.0009e+01   1.4526e-05   7.4521e-06   9.8765e-06   6.4383e-06   1.6504e-06   1.3744e-06   4.1336e-07   2.9900e-03
 -9.3137e+00   1.9890e-05   8.5867e-06   1.0782e-05   7.3829e-06   1.6178e-06   1.3646e-06   4.1670e-07   3.4384e-03
 -8.6190e+00   2.4889e-05   9.4838e-06   1.1920e-05   8.5498e-06   1.5919e-06   1.3582e-06   4.2027e-07   3.9955e-03
 -7.9242e+00   1.3720e-05   7.0417e-06   1.3366e-05   1.0014e-05   1.5723e-06   1.3552e-06   4.2405e-07   4.6992e-03
 -7.2295e+00   2.6027e-05   9.7301e-06   1.5226e-05   1.1884e-05   1.5584e-06   1.3554e-06   4.2807e-07   5.6045e-03
 -6.5348e+00   2.6912e-05   9.8932e-06   1.7666e-05   1.4325e-05   1.5499e-06   1.3586e-06   4.3232e-07   6.7954e-03
 -5.8400e+00   2.9499e-05   1.0363e-05   2.0941e-05   1.7593e-05   1.5465e-06   1.3648e-06   4.3682e-07   8.4044e-03
 -5.1453e+00   2.4631e-05   7.2959e-06   2.5474e-05   2.2110e-05   1.5480e-06   1.3739e-06   4.4155e-07   1.0659e-02
 -4.4594e+00   3.9075e-05   9.2062e-06   3.1887e-05   2.8500e-05   1.5541e-06   1.3858e-06   4.4647e-07   1.3990e-02
 -3.7736e+00   3.2917e-05   8.4648e-06   4.1400e-05   3.7984e-05   1.5648e-06   1.4004e-06   4.5164e-07   1.9665e-02
 -3.0877e+00   2.6904e-05   7.6628e-06   5.5778e-05   5.2323e-05   1.5798e-06   1.4179e-06   4.5708e-07   3.1090e-02
 -2.4018e+00   7.5220e-05   1.2843e-05   7.6875e-05   7.3375e-05   1.5994e-06   1.4383e-06   4.6277e-07   5.5568e-02
 -1.7160e+00   6.9153e-05   1.2378e-05   1.0482e-04   1.0127e-04   1.6234e-06   1.4616e-06   4.6875e-07   1.0267e-01
 -1.0301e+00   1.5021e-04   1.8315e-05   1.3487e-04   1.3126e-04   1.6521e-06   1.4879e-06   4.7500e-07   1.7408e-01
 -3.4427e-01   1.6663e-04   1.9281e-05   1.5579e-04   1.5211e-04   1.6855e-06   1.5173e-06   4.8155e-07   2.4214e-01
  3.4159e-01   1.3935e-04   1.7699e-05   1.5592e-04   1.5216e-04   1.7239e-06   1.5500e-06   4.8841e-07   2.4231e-01
  1.0275e+00   1.1648e-04   1.6214e-05   1.3522e-04   1.3137e-04   1.7674e-06   1.5861e-06   4.9558e-07   1.7439e-01
  1.7133e+00   8.9952e-05   1.4330e-05   1.0533e-04   1.0139e-04   1.8165e-06   1.6258e-06   5.0308e-07   1.0291e-01
  2.3992e+00   6.3639e-05   1.2167e-05   7.7522e-05   7.3470e-05   1.8714e-06   1.6693e-06   5.1092e-07   5.5700e-02
  3.0851e+00   5.4364e-05   1.1361e-05   5.6561e-05   5.2393e-05   1.9325e-06   1.7168e-06   5.1912e-07   3.1155e-02
  3.7709e+00   4.7323e-05   1.0704e-05   4.2330e-05   3.8033e-05   2.0004e-06   1.7686e-06   5.2769e-07   1.9696e-02
  4.4568e+00   4.2833e-05   1.0255e-05   3.2968e-05   2.8531e-05   2.0756e-06   1.8250e-06   5.3664e-07   1.4006e-02
  5.1427e+00   2.1550e-05   7.2753e-06   2.6722e-05   2.2130e-05   2.1589e-06   1.8865e-06   5.4600e-07   1.0670e-02
  5.8285e+00   2.2796e-05   7.4734e-06   2.2416e-05   1.7656e-05   2.2509e-06   1.9533e-06   5.5578e-07   8.4357e-03
  6.5144e+00   2.9143e-05   8.3961e-06   1.9352e-05   1.4408e-05   2.3527e-06   2.0260e-06   5.6601e-07   6.8358e-03
  7.2003e+00   3.8781e-05   9.6263e-06   1.7122e-05   1.1974e-05   2.4653e-06   2.1051e-06   5.7670e-07   5.6480e-03
  7.8861e+00   2.1488e-05   7.1171e-06   1.5474e-05   1.0105e-05   2.5898e-06   2.1912e-06   5.8787e-07   4.7430e-03
  8.5720e+00   3.3701e-05   8.8494e-06   1.4251e-05   8.6387e-06   2.7279e-06   2.2850e-06   5.9956e-07   4.0380e-03
  9.2578e+00   2.3422e-05   7.3288e-06   1.3348e-05   7.4679e-06   2.8812e-06   2.3872e-06   6.1178e-07   3.4788e-03
  9.9440e+00   3.9485e-05   9.5293e-06   1.2693e-05   6.5183e-06   3.0517e-06   2.4988e-06   6.2458e-07   3.0278e-03
  1.0630e+01   2.5717e-05   7.6891e-06   1.2239e-05   5.7385e-06   3.2418e-06   2.6209e-06   6.3797e-07   2.6592e-03
  1.1315e+01   2.5963e-05   7.6928e-06   1.1952e-05   5.0914e-06   3.4540e-06   2.7542e-06   6.5196e-07   2.3545e-03
  1.2001e+01   2.8594e-05   8.0631e-06   1.1807e-05   4.5471e-06   3.6922e-06   2.9008e-06   6.6664e-07   2.0992e-03
  1.2687e+01   3.3876e-05   8.7883e-06   1.1790e-05   4.0858e-06   3.9602e-06   3.0618e-06   6.8203e-07   1.8834e-03
  1.3373e+01   3.1787e-05   8.4860e-06   1.1892e-05   3.6914e-06   4.2628e-06   3.2392e-06   6.9815e-07   1.6994e-03
  1.4059e+01   3.8944e-05   9.3532e-06   1.2108e-05   3.3518e-06   4.6061e-06   3.4352e-06   7.1506e-07   1.5414e-03
  1.4745e+01   4.8656e-05   1.0403e-05   1.2440e-05   3.0573e-06   4.9973e-06   3.6522e-06   7.3280e-07   1.4046e-03
  1.5431e+01   3.3104e-05   8.5803e-06   1.2890e-05   2.8002e-06   5.4454e-06   3.8932e-06   7.5142e-07   1.2854e-03
  1.6116e+01   3.9078e-05   9.3620e-06   1.3468e-05   2.5749e-06   5.9608e-06   4.1615e-06   7.7095e-07   1.1811e-03
  1.6802e+01   3.0107e-05   8.2316e-06   1.4188e-05   2.3758e-06   6.5590e-06   4.4619e-06   7.9151e-07   1.0890e-03
  1.7488e+01   3.4834e-05   8.8831e-06   1.5069e-05   2.1992e-06   7.2574e-06   4.7991e-06   8.1313e-07   1.0075e-03
  1.8174e+01   3.6719e-05   9.1604e-06   1.6136e-05   2.0419e-06   8.0791e-06   5.1793e-06   8.3588e-07   9.3490e-04
  1.8860e+01   3.7737e-05   9.2975e-06   1.7425e-05   1.9012e-06   9.0540e-06   5.6100e-06   8.5983e-07   8.7005e-04
  1.9546e+01   3.9645e-05   9.5447e-06   1.8982e-05   1.7748e-06   1.0222e-05   6.1001e-06   8.8508e-07   8.1187e-04
  2.0232e+01   4.1604e-05   9.7967e-06   2.0870e-05   1.6609e-06   1.1636e-05   6.6609e-06   9.1171e-07   7.5946e-04
  2.0918e+01   5.2264e-05   1.0936e-05   2.3175e-05   1.5578e-06   1.3370e-05   7.3066e-06   9.3982e-07   7.1209e-04
  2.1603e+01   5.0147e-05   1.0655e-05   2.6010e-05   1.4645e-06   1.5523e-05   8.0537e-06   9.6946e-07   6.6920e-04
  2.2289e+01   5.6946e-05   1.1347e-05   2.9551e-05   1.3794e-06   1.8244e-05   8.9267e-06   1.0009e-06   6.3013e-04
  2.2975e+01   5.7892e-05   1.1483e-05   3.4035e-05   1.3017e-06   2.1745e-05   9.9536e-06   1.0341e-06   5.9449e-04
  2.3661e+01   5.7753e-05   1.1500e-05   3.9822e-05   1.2306e-06   2.6350e-05   1.1172e-05   1.0693e-06   5.6190e-04
  2.4347e+01   7.7028e-05   1.3244e-05   4.7469e-05   1.1654e-06   3.2565e-05   1.2632e-05   1.1066e-06   5.3201e-04
  2.5033e+01   6.9012e-05   1.2537e-05   5.7863e-05   1.1055e-06   4.1210e-05   1.4402e-05   1.1462e-06   5.0453e-04
  2.5719e+01   8.3962e-05   1.3851e-05   7.2403e-05   1.0502e-06   5.3592e-05   1.6572e-05   1.1883e-06   4.7922e-04
  2.6404e+01   1.1903e-04   1.6485e-05   9.3075e-05   9.9924e-07   7.1576e-05   1.9267e-05   1.2330e-06   4.5588e-04
  2.7090e+01   1.1527e-04   1.6223e-05   1.2215e-04   9.5200e-07   9.7241e-05   2.2679e-05   1.2807e-06   4.3426e-04
  2.7776e+01   1.2079e-04   1.6662e-05   1.6035e-04   9.0820e-07   1.3104e-04   2.7074e-05   1.3316e-06   4.1422e-04
  2.8462e+01   1.8115e-04   2.0535e-05   2.0385e-04   8.6751e-07   1.6873e-04   3.2863e-05   1.3859e-06   3.9561e-04
  2.9148e+01   2.3576e-04   2.3572e-05   2.4209e-04   8.2965e-07   1.9913e-04   4.0693e-05   1.4440e-06   3.7829e-04
  2.9834e+01   2.3585e-04   2.3799e-05   2.6206e-04   7.9436e-07   2.0815e-04   5.1611e-05   1.5063e-06   3.6216e-04
  3.0520e+01   2.3921e-04   2.4125e-05   2.6035e-04   7.6142e-07   1.9073e-04   6.7288e-05   1.5730e-06   3.4710e-04
  3.1205e+01   2.4469e-04   2.4336e-05   2.4879e-04   7.3066e-07   1.5632e-04   9.0091e-05   1.6446e-06   3.3304e-04
  3.1891e+01   2.2505e-04   2.3246e-05   2.4405e-04   7.0182e-07   1.1903e-04   1.2260e-04   1.7218e-06   3.1986e-04
  3.2577e+01   2.5514e-04   2.4666e-05   2.5544e-04   6.7478e-07   8.7762e-05   1.6520e-04   1.8050e-06   3.0751e-04
  3.3263e+01   2.7839e-04   2.5581e-05   2.7952e-04   6.4939e-07   6.4820e-05   2.1215e-04   1.8949e-06   2.9592e-04
  3.3949e+01   2.9265e-04   2.6084e-05   3.0054e-04   6.2553e-07   4.8917e-05   2.4900e-04   1.9922e-06   2.8502e-04
  3.4635e+01   3.0157e-04   2.6419e-05   2.9896e-04   6.0307e-07   3.7957e-05   2.5831e-04   2.0977e-06   2.7476e-04
  3.5321e+01   2.7259e-04   2.5090e-05   2.6782e-04   5.8191e-07   3.0235e-05   2.3479e-04   2.2124e-06   2.6510e-04
  3.6007e+01   2.0422e-04   2.1645e-05   2.1861e-04   5.6195e-07   2.4625e-05   1.9108e-04   2.3373e-06   2.5599e-04
  3.6692e+01   1.6665e-04   1.9483e-05   1.6835e-04   5.4313e-07   2.0435e-05   1.4489e-04   2.4736e-06   2.4740e-04
  3.7378e+01   1.1386e-04   1.6062e-05   1.2698e-04   5.2531e-07   1.7217e-05   1.0661e-04   2.6229e-06   2.3927e-04
  3.8064e+01   9.3648e-05   1.4494e-05   9.6714e-05   5.0845e-07   1.4699e-05   7.8719e-05   2.7870e-06   2.3158e-04
  3.8750e+01   8.4490e-05   1.3726e-05   7.5603e-05   4.9248e-07   1.2693e-05   5.9450e-05   2.9676e-06   2.2429e-04
  3.9436e+01   6.8478e-05   1.2325e-05   6.0892e-05   4.7734e-07   1.1070e-05   4.6178e-05   3.1672e-06   2.1739e-04
  4.0122e+01   6.5044e-05   1.1980e-05   5.0408e-05   4.6298e-07   9.7396e-06   3.6817e-05   3.3885e-06   2.1084e-04
  4.0808e+01   4.6405e-05   1.0117e-05   4.2730e-05   4.4934e-07   8.6361e-06   3.0010e-05   3.6346e-06   2.0462e-04
  4.1493e+01   4.6807e-05   1.0194e-05   3.6977e-05   4.3640e-07   7.7122e-06   2.4919e-05   3.9092e-06   1.9871e-04
  4.2179e+01   3.3031e-05   8.5572e-06   3.2577e-05   4.2407e-07   6.9290e-06   2.1006e-05   4.2174e-06   1.9309e-04
  4.2865e+01   3.6265e-05   8.9690e-06   2.9178e-05   4.1234e-07   6.2605e-06   1.7941e-05   4.5647e-06   1.8774e-04
  4.3551e+01   2.7562e-05   7.8756e-06   2.6541e-05   4.0116e-07   5.6856e-06   1.5497e-05   4.9579e-06   1.8264e-04
  4.4237e+01   3.3443e-05   8.6535e-06   2.4501e-05   3.9050e-07   5.1875e-06   1.3518e-05   5.4052e-06   1.7779e-04
  4.4923e+01   2.7774e-05   7.8840e-06   2.2946e-05   3.8034e-07   4.7534e-06   1.1895e-05   5.9173e-06   1.7315e-04
  4.5609e+01   3.0623e-05   8.2948e-06   2.1799e-05   3.7064e-07   4.3727e-06   1.0549e-05   6.5071e-06   1.6873e-04
  4.6294e+01   3.6085e-05   9.0401e-06   2.1009e-05   3.6139e-07   4.0376e-06   9.4205e-06   7.1900e-06   1.6451e-04
  4.6980e+01   3.3993e-05   8.8196e-06   2.0546e-05   3.5253e-07   3.7402e-06   8.4639e-06   7.9890e-06   1.6048e-04
  4.7666e+01   2.7528e-05   8.0032e-06   2.0397e-05   3.4406e-07   3.4755e-06   7.6472e-06   8.9304e-06   1.5662e-04
  4.8352e+01   2.7515e-05   8.0514e-06   2.0569e-05   3.3596e-07   3.2388e-06   6.9445e-06   1.0050e-05   1.5292e-04
  4.9038e+01   4.2929e-05   1.0106e-05   2.1085e-05   3.2820e-07   3.0264e-06   6.3356e-06   1.1395e-05   1.4939e-04
  4.9724e+01   3.0061e-05   8.4673e-06   2.1991e-05   3.2077e-07   2.8351e-06   5.8048e-06   1.3031e-05   1.4600e-04
  5.0410e+01   2.6283e-05   7.8791e-06   2.3361e-05   3.1365e-07   2.6621e-06   5.3392e-06   1.5046e-05   1.4276e-04
  5.1096e+01   3.2681e-05   8.7402e-06   2.5308e-05   3.0682e-07   2.5053e-06   4.9287e-06   1.7567e-05   1.3965e-04
  5.1781e+01   3.5092e-05   9.0427e-06   2.8000e-05   3.0028e-07   2.3628e-06   4.5655e-06   2.0771e-05   1.3667e-04
  5.2467e+01   3.4272e-05   8.9229e-06   3.1712e-05   2.9400e-07   2.2326e-06   4.2416e-06   2.4944e-05   1.3380e-04
  5.3153e+01   4.5875e-05   1.0308e-05   3.6863e-05   2.8796e-07   2.1135e-06   3.9520e-06   3.0510e-05   1.3106e-04
  5.3839e+01   4.9690e-05   1.0682e-05   4.4171e-05   2.8217e-07   2.0043e-06   3.6921e-06   3.8193e-05   1.2841e-04
  5.4525e+01   5.9067e-05   1.2492e-05   5.4969e-05   2.7660e-07   1.9039e-06   3.4579e-06   4.9331e-05   1.2588e-04
  5.5211e+01   7.6041e-05   2.0110e-05   7.2007e-05   2.7124e-07   1.8114e-06   3.2463e-06   6.6678e-05   1.2344e-04
  5.5906e+01   9.8110e-05   2.2861e-05   1.0152e-04   2.6602e-07   1.7249e-06   3.0519e-06   9.6475e-05   1.2106e-04
  5.6601e+01   1.6739e-04   2.9818e-05   1.5400e-04   2.6101e-07   1.6450e-06   2.8753e-06   1.4922e-04   1.1878e-04
  5.7297e+01   2.0540e-04   3.3128e-05   2.4214e-04   2.5618e-07   1.5708e-06   2.7142e-06   2.3760e-04   1.1658e-04
  5.7992e+01   3.4051e-04   4.2635e-05   3.6589e-04   2.5153e-07   1.5022e-06   2.5672e-06   3.6157e-04   1.1446e-04
  5.8688e+01   5.4196e-04   5.3867e-05   4.8815e-04   2.4706e-07   1.4382e-06   2.4323e-06   4.8403e-04   1.1242e-04
  5.9383e+01   5.0961e-04   5.2254e-05   5.2841e-04   2.4276e-07   1.3788e-06   2.3087e-06   5.2448e-04   1.1046e-04
  6.0078e+01   4.5634e-04   4.9458e-05   4.5028e-04   2.3861e-07   1.3234e-06   2.1948e-06   4.4652e-04   1.0858e-04
  6.0774e+01   2.9246e-04   3.9707e-05   3.1954e-04   2.3461e-07   1.2715e-06   2.0897e-06   3.1595e-04   1.0676e-04
  6.1469e+01   1.9832e-04   3.2661e-05   2.0603e-04   2.3077e-07   1.2231e-06   1.9926e-06   2.0258e-04   1.0500e-04
  6.2164e+01   1.8018e-04   3.1096e-05   1.3097e-04   2.2706e-07   1.1777e-06   1.9027e-06   1.2766e-04   1.0332e-04
  6.2860e+01   8.9501e-05   2.1881e-05   8.7415e-05   2.2348e-07   1.1351e-06   1.8192e-06   8.4238e-05   1.0168e-04
  6.3555e+01   5.0240e-05   1.6473e-05   6.2687e-05   2.2003e-07   1.0951e-06   1.7416e-06   5.9631e-05   1.0011e-04
  6.4251e+01   5.8100e-05   1.7776e-05   4.7686e-05   2.1670e-07   1.0575e-06   1.6693e-06   4.4743e-05   9.8598e-05
  6.4946e+01   4.5576e-05   1.5761e-05   3.7815e-05   2.1349e-07   1.0221e-06   1.6020e-06   3.4977e-05   9.7137e-05
  6.5641e+01   2.8485e-05   1.2523e-05   3.0870e-05   2.1039e-07   9.8879e-07   1.5391e-06   2.8132e-05   9.5727e-05
  6.6337e+01   3.6162e-05   1.4163e-05   2.5759e-05   2.0740e-07   9.5729e-07   1.4802e-06   2.3114e-05   9.4365e-05
  6.7032e+01   4.7195e-05   1.6213e-05   2.1888e-05   2.0452e-07   9.2757e-07   1.4251e-06   1.9331e-05   9.3051e-05
  6.7727e+01   3.4509e-05   1.3869e-05   1.8879e-05   2.0173e-07   8.9949e-07   1.3734e-06   1.6404e-05   9.1783e-05
  6.8423e+01   3.3648e-05   1.3648e-05   1.6488e-05   1.9904e-07   8.7287e-07   1.3248e-06   1.4092e-05   9.0557e-05
  6.9118e+01   1.2051e-05   8.1570e-06   1.4561e-05   1.9644e-07   8.4769e-07   1.2792e-06   1.2238e-05   8.9375e-05
