  7.4541e+00   3.9945e-05   9.9726e-06   2.3906e-05   2.1166e-05   3.2540e-07   1.3757e-06   1.0391e-06   5.3066e-03
  8.1413e+00   2.5995e-05   8.1151e-06   2.0760e-05   1.7890e-05   3.7388e-07   1.4273e-06   1.0689e-06   4.4820e-03
  8.8286e+00   2.5675e-05   8.1524e-06   1.8337e-05   1.5320e-05   4.3405e-07   1.4823e-06   1.1005e-06   3.8353e-03
  9.5158e+00   3.3757e-05   9.4059e-06   1.6453e-05   1.3268e-05   5.0995e-07   1.5412e-06   1.1339e-06   3.3195e-03
  1.0203e+01   3.2431e-05   9.3225e-06   1.4985e-05   1.1604e-05   6.0752e-07   1.6043e-06   1.1693e-06   2.9016e-03
  1.0890e+01   2.8847e-05   8.8021e-06   1.3851e-05   1.0237e-05   7.3581e-07   1.6720e-06   1.2069e-06   2.5585e-03
  1.1578e+01   2.7523e-05   8.6193e-06   1.3000e-05   9.0982e-06   9.0958e-07   1.7449e-06   1.2468e-06   2.2729e-03
  1.2265e+01   1.8074e-05   6.9623e-06   1.2408e-05   8.1430e-06   1.1527e-06   1.8232e-06   1.2892e-06   2.0335e-03
  1.2952e+01   6.3244e-06   4.1095e-06   1.2083e-05   7.3327e-06   1.5077e-06   1.9077e-06   1.3344e-06   1.8306e-03
  1.3639e+01   1.7505e-05   6.8650e-06   1.2066e-05   6.6395e-06   2.0452e-06   1.9990e-06   1.3825e-06   1.6571e-03
  1.4327e+01   1.8549e-05   7.1137e-06   1.2440e-05   6.0412e-06   2.8664e-06   2.0980e-06   1.4339e-06   1.5074e-03
  1.5014e+01   7.4080e-06   4.5296e-06   1.3271e-05   5.5228e-06   4.0544e-06   2.2052e-06   1.4887e-06   1.3777e-03
  1.5701e+01   1.6639e-05   8.7063e-06   1.4493e-05   5.0700e-06   5.5535e-06   2.3218e-06   1.5474e-06   1.2645e-03
  1.6388e+01   3.4201e-05   1.2450e-05   1.5727e-05   4.6723e-06   6.9952e-06   2.4488e-06   1.6102e-06   1.1651e-03
  1.7076e+01   2.4921e-05   1.0631e-05   1.6300e-05   4.3206e-06   7.7142e-06   2.5877e-06   1.6777e-06   1.0773e-03
  1.7763e+01   2.2634e-05   1.0122e-05   1.5757e-05   4.0091e-06   7.2582e-06   2.7397e-06   1.7501e-06   9.9943e-04
  1.8450e+01   1.8808e-05   9.2358e-06   1.4390e-05   3.7313e-06   5.9242e-06   2.9065e-06   1.8280e-06   9.3008e-04
  1.9137e+01   1.4176e-05   8.0004e-06   1.2876e-05   3.4827e-06   4.3910e-06   3.0902e-06   1.9119e-06   8.6801e-04
  1.9824e+01   9.7449e-06   6.6402e-06   1.1670e-05   3.2593e-06   3.1148e-06   3.2932e-06   2.0026e-06   8.1226e-04
  2.0512e+01   1.6638e-05   8.6772e-06   1.0888e-05   3.0576e-06   2.2109e-06   3.5185e-06   2.1008e-06   7.6191e-04
  2.1199e+01   6.5923e-06   5.4630e-06   1.0467e-05   2.8753e-06   1.6158e-06   3.7687e-06   2.2072e-06   7.1644e-04
  2.1886e+01   8.3927e-06   6.1747e-06   1.0306e-05   2.7099e-06   1.2251e-06   4.0482e-06   2.3227e-06   6.7516e-04
  2.2573e+01   2.8373e-05   1.1359e-05   1.0329e-05   2.5593e-06   9.6003e-07   4.3615e-06   2.4485e-06   6.3760e-04
  2.3261e+01   1.6582e-05   8.7080e-06   1.0495e-05   2.4216e-06   7.7235e-07   4.7148e-06   2.5860e-06   6.0325e-04
  2.3948e+01   1.3800e-05   7.9674e-06   1.0781e-05   2.2958e-06   6.3487e-07   5.1141e-06   2.7362e-06   5.7187e-04
  2.4635e+01   1.3934e-05   8.0446e-06   1.1180e-05   2.1803e-06   5.3098e-07   5.5682e-06   2.9010e-06   5.4308e-04
  2.5322e+01   1.8066e-05   9.2374e-06   1.1695e-05   2.0741e-06   4.5056e-07   6.0876e-06   3.0823e-06   5.1661e-04
  2.6010e+01   1.4905e-05   8.3807e-06   1.2332e-05   1.9761e-06   3.8699e-07   6.6863e-06   3.2827e-06   4.9218e-04
  2.6697e+01   6.3225e-06   5.4384e-06   1.3105e-05   1.8857e-06   3.3604e-07   7.3789e-06   3.5043e-06   4.6965e-04
  2.7384e+01   2.3432e-05   1.0429e-05   1.4034e-05   1.8021e-06   2.9455e-07   8.1873e-06   3.7505e-06   4.4880e-04
  2.8071e+01   1.6354e-05   8.6794e-06   1.5148e-05   1.7246e-06   2.6032e-07   9.1385e-06   4.0250e-06   4.2947e-04
  2.8759e+01   2.8572e-05   1.1454e-05   1.6486e-05   1.6524e-06   2.3173e-07   1.0269e-05   4.3329e-06   4.1150e-04
  2.9446e+01   1.7134e-05   8.8576e-06   1.8096e-05   1.5855e-06   2.0767e-07   1.1624e-05   4.6785e-06   3.9481e-04
  3.0133e+01   6.5186e-05   1.7220e-05   2.0046e-05   1.5230e-06   1.8722e-07   1.3267e-05   5.0690e-06   3.7925e-04
  3.0820e+01   3.6541e-05   1.2896e-05   2.2431e-05   1.4648e-06   1.6969e-07   1.5285e-05   5.5123e-06   3.6474e-04
  3.1508e+01   2.7464e-05   1.1212e-05   2.5387e-05   1.4103e-06   1.5454e-07   1.7803e-05   6.0190e-06   3.5116e-04
  3.2195e+01   3.5226e-05   1.2764e-05   2.9093e-05   1.3594e-06   1.4139e-07   2.0992e-05   6.6002e-06   3.3847e-04
  3.2882e+01   4.5148e-05   1.4565e-05   3.3826e-05   1.3117e-06   1.2988e-07   2.5113e-05   7.2718e-06   3.2659e-04
  3.3569e+01   5.1120e-05   1.5552e-05   4.0008e-05   1.2669e-06   1.1977e-07   3.0568e-05   8.0533e-06   3.1544e-04
  3.4257e+01   6.4129e-05   1.7518e-05   4.8324e-05   1.2248e-06   1.1081e-07   3.8017e-05   8.9716e-06   3.0495e-04
  3.4944e+01   6.0961e-05   1.7286e-05   5.9873e-05   1.1853e-06   1.0287e-07   4.8528e-05   1.0056e-05   2.9510e-04
  3.5631e+01   1.0817e-04   2.3430e-05   7.6560e-05   1.1481e-06   9.5787e-08   6.3964e-05   1.1352e-05   2.8584e-04
  3.6318e+01   9.9121e-05   2.2510e-05   1.0137e-04   1.1131e-06   8.9441e-08   8.7253e-05   1.2916e-05   2.7711e-04
  3.7005e+01   1.4333e-04   2.7058e-05   1.3799e-04   1.0800e-06   8.3734e-08   1.2200e-04   1.4827e-05   2.6888e-04
  3.7693e+01   1.5878e-04   2.8518e-05   1.8839e-04   1.0488e-06   7.8578e-08   1.7007e-04   1.7198e-05   2.6110e-04
  3.8380e+01   2.1743e-04   3.3258e-05   2.4723e-04   1.0193e-06   7.3916e-08   2.2596e-04   2.0175e-05   2.5376e-04
  3.9067e+01   2.3740e-04   3.4415e-05   2.9737e-04   9.9145e-07   6.9682e-08   2.7232e-04   2.3988e-05   2.4682e-04
  3.9754e+01   3.0214e-04   3.8589e-05   3.1547e-04   9.6510e-07   6.5826e-08   2.8547e-04   2.8976e-05   2.4025e-04
  4.0442e+01   2.7361e-04   3.6436e-05   2.9374e-04   9.4010e-07   6.2300e-08   2.5706e-04   3.5677e-05   2.3403e-04
  4.1129e+01   2.3728e-04   3.3801e-05   2.5010e-04   9.1645e-07   5.9075e-08   2.0420e-04   4.4923e-05   2.2814e-04
  4.1816e+01   1.8198e-04   2.9610e-05   2.0905e-04   8.9403e-07   5.6115e-08   1.5001e-04   5.8092e-05   2.2256e-04
  4.2503e+01   2.0884e-04   3.1599e-05   1.8519e-04   8.7276e-07   5.3393e-08   1.0703e-04   7.7231e-05   2.1726e-04
  4.3191e+01   1.6225e-04   2.7791e-05   1.8279e-04   8.5254e-07   5.0879e-08   7.7069e-05   1.0482e-04   2.1222e-04
  4.3878e+01   1.6581e-04   2.8035e-05   2.0012e-04   8.3337e-07   4.8560e-08   5.7238e-05   1.4200e-04   2.0745e-04
  4.4565e+01   2.6071e-04   3.5104e-05   2.3032e-04   8.1515e-07   4.6413e-08   4.3995e-05   1.8547e-04   2.0291e-04
  4.5252e+01   2.1809e-04   3.1960e-05   2.5965e-04   7.9784e-07   4.4422e-08   3.4843e-05   2.2397e-04   1.9860e-04
  4.5940e+01   2.6154e-04   3.4835e-05   2.7000e-04   7.8134e-07   4.2570e-08   2.8262e-05   2.4092e-04   1.9449e-04
  4.6627e+01   2.2025e-04   3.1978e-05   2.5111e-04   7.6568e-07   4.0850e-08   2.3384e-05   2.2692e-04   1.9059e-04
  4.7314e+01   2.0399e-04   3.0753e-05   2.1029e-04   7.5077e-07   3.9246e-08   1.9663e-05   1.8984e-04   1.8688e-04
  4.8001e+01   1.4251e-04   2.5689e-05   1.6376e-04   7.3658e-07   3.7750e-08   1.6760e-05   1.4622e-04   1.8335e-04
  4.8689e+01   9.9827e-05   2.1501e-05   1.2330e-04   7.2305e-07   3.6349e-08   1.4452e-05   1.0809e-04   1.7998e-04
  4.9376e+01   9.5953e-05   2.1049e-05   9.2929e-05   7.1018e-07   3.5040e-08   1.2591e-05   7.9592e-05   1.7677e-04
  5.0063e+01   7.1610e-05   1.8164e-05   7.1515e-05   6.9793e-07   3.3814e-08   1.1069e-05   5.9714e-05   1.7372e-04
  5.0750e+01   7.9176e-05   1.9118e-05   5.6573e-05   6.8625e-07   3.2663e-08   9.8081e-06   4.6046e-05   1.7082e-04
  5.1437e+01   5.7954e-05   1.6367e-05   4.5937e-05   6.7513e-07   3.1582e-08   8.7524e-06   3.6477e-05   1.6805e-04
  5.2125e+01   3.9930e-05   1.3581e-05   3.8117e-05   6.6452e-07   3.0564e-08   7.8589e-06   2.9563e-05   1.6541e-04
  5.2812e+01   5.4875e-05   1.5921e-05   3.2214e-05   6.5443e-07   2.9607e-08   7.0981e-06   2.4432e-05   1.6289e-04
  5.3499e+01   4.6199e-05   1.4636e-05   2.7636e-05   6.4482e-07   2.8705e-08   6.4444e-06   2.0518e-05   1.6050e-04
  5.4186e+01   4.5337e-05   1.4499e-05   2.4010e-05   6.3566e-07   2.7855e-08   5.8787e-06   1.7468e-05   1.5822e-04
  5.4874e+01   3.2136e-05   1.2206e-05   2.1083e-05   6.2694e-07   2.7051e-08   5.3852e-06   1.5044e-05   1.5605e-04
