  2.6004e+01   3.0266e-05   9.5145e-06   3.6179e-05   3.7297e-07   3.0383e-06   1.7809e-05   1.3744e-05   1.2146e-06   4.8202e-04
  2.6696e+01   4.6592e-05   1.1801e-05   4.4431e-05   3.5536e-07   2.8138e-06   2.4135e-05   1.5869e-05   1.2574e-06   4.5926e-04
  2.7388e+01   5.5315e-05   1.6874e-05   5.5648e-05   3.3907e-07   2.6150e-06   3.2858e-05   1.8534e-05   1.3029e-06   4.3821e-04
  2.8082e+01   7.0602e-05   1.9074e-05   6.9542e-05   3.2393e-07   2.4376e-06   4.3482e-05   2.1947e-05   1.3516e-06   4.1864e-04
  2.8776e+01   8.2752e-05   2.0688e-05   8.3948e-05   3.0987e-07   2.2791e-06   5.3552e-05   2.6403e-05   1.4037e-06   4.0047e-04
  2.9470e+01   8.5451e-05   2.1053e-05   9.5215e-05   2.9680e-07   2.1369e-06   5.8941e-05   3.2381e-05   1.4593e-06   3.8358e-04
  3.0164e+01   9.5133e-05   2.2281e-05   1.0120e-04   2.8462e-07   2.0088e-06   5.6706e-05   4.0685e-05   1.5189e-06   3.6784e-04
  3.0858e+01   1.0193e-04   2.2972e-05   1.0468e-04   2.7326e-07   1.8929e-06   4.8132e-05   5.2802e-05   1.5828e-06   3.5316e-04
  3.1552e+01   1.1347e-04   2.4193e-05   1.1269e-04   2.6265e-07   1.7878e-06   3.7318e-05   7.1670e-05   1.6515e-06   3.3945e-04
  3.2245e+01   1.2804e-04   2.5710e-05   1.3415e-04   2.5274e-07   1.6923e-06   2.7612e-05   1.0286e-04   1.7252e-06   3.2663e-04
  3.2939e+01   1.9584e-04   3.1753e-05   1.7913e-04   2.4343e-07   1.6049e-06   2.0249e-05   1.5523e-04   1.8048e-06   3.1461e-04
  3.3633e+01   2.6775e-04   3.6995e-05   2.5528e-04   2.3470e-07   1.5249e-06   1.5107e-05   2.3652e-04   1.8907e-06   3.0333e-04
  3.4327e+01   3.3106e-04   4.1212e-05   3.5602e-04   2.2650e-07   1.4515e-06   1.1589e-05   3.4077e-04   1.9837e-06   2.9273e-04
  3.5021e+01   4.6066e-04   4.8579e-05   4.4385e-04   2.1880e-07   1.3839e-06   9.1408e-06   4.3103e-04   2.0845e-06   2.8277e-04
  3.5715e+01   4.5671e-04   4.8600e-05   4.5930e-04   2.1154e-07   1.3216e-06   7.3854e-06   4.4819e-04   2.1940e-06   2.7339e-04
  3.6409e+01   3.7092e-04   4.3681e-05   3.8787e-04   2.0470e-07   1.2640e-06   6.0874e-06   3.7800e-04   2.3132e-06   2.6455e-04
  3.7103e+01   3.1458e-04   4.0214e-05   2.8156e-04   1.9824e-07   1.2107e-06   5.1019e-06   2.7260e-04   2.4434e-06   2.5621e-04
  3.7797e+01   1.7515e-04   3.0005e-05   1.8932e-04   1.9215e-07   1.1612e-06   4.3367e-06   1.8105e-04   2.5858e-06   2.4833e-04
  3.8491e+01   1.3669e-04   2.6387e-05   1.2656e-04   1.8639e-07   1.1151e-06   3.7313e-06   1.1878e-04   2.7421e-06   2.4089e-04
  3.9185e+01   6.3787e-05   1.7956e-05   8.8472e-05   1.8094e-07   1.0723e-06   3.2445e-06   8.1061e-05   2.9140e-06   2.3384e-04
  3.9878e+01   7.1473e-05   1.8966e-05   6.5757e-05   1.7579e-07   1.0323e-06   2.8480e-06   5.8597e-05   3.1036e-06   2.2718e-04
  4.0572e+01   4.5650e-05   1.5115e-05   5.1492e-05   1.7090e-07   9.9496e-07   2.5201e-06   4.4492e-05   3.3138e-06   2.2086e-04
  4.1266e+01   1.8200e-05   9.5366e-06   4.1955e-05   1.6626e-07   9.6000e-07   2.2464e-06   3.5035e-05   3.5475e-06   2.1487e-04
  4.1960e+01   4.6890e-05   1.5271e-05   3.5248e-05   1.6186e-07   9.2723e-07   2.0156e-06   2.8335e-05   3.8082e-06   2.0918e-04
  4.2654e+01   3.3911e-05   1.3003e-05   3.0370e-05   1.5767e-07   8.9649e-07   1.8193e-06   2.3396e-05   4.1003e-06   2.0378e-04
  4.3348e+01   2.8868e-05   1.1989e-05   2.6748e-05   1.5370e-07   8.6761e-07   1.6509e-06   1.9646e-05   4.4289e-06   1.9864e-04
  4.4042e+01   2.4941e-05   1.1154e-05   2.4029e-05   1.4992e-07   8.4044e-07   1.5055e-06   1.6733e-05   4.8005e-06   1.9375e-04
  4.4736e+01   2.5048e-05   1.1202e-05   2.1988e-05   1.4632e-07   8.1486e-07   1.3791e-06   1.4425e-05   5.2228e-06   1.8910e-04
  4.5430e+01   2.5134e-05   1.1240e-05   2.0474e-05   1.4290e-07   7.9075e-07   1.2686e-06   1.2566e-05   5.7055e-06   1.8468e-04
  4.6124e+01   2.4270e-05   1.1093e-05   1.9388e-05   1.3963e-07   7.6799e-07   1.1713e-06   1.1048e-05   6.2605e-06   1.8046e-04
  4.6818e+01   2.3836e-05   1.1080e-05   1.8664e-05   1.3652e-07   7.4650e-07   1.0853e-06   9.7927e-06   6.9030e-06   1.7644e-04
  4.7512e+01   3.2725e-05   1.3129e-05   1.8264e-05   1.3355e-07   7.2618e-07   1.0089e-06   8.7427e-06   7.6523e-06   1.7260e-04
  4.8205e+01   1.6176e-05   9.3394e-06   1.8168e-05   1.3073e-07   7.0697e-07   9.4082e-07   7.8570e-06   8.5320e-06   1.6895e-04
  4.8899e+01   1.8619e-05   1.0087e-05   1.8375e-05   1.2802e-07   6.8876e-07   8.7974e-07   7.1012e-06   9.5772e-06   1.6546e-04
  4.9593e+01   2.3995e-05   1.1478e-05   1.8904e-05   1.2544e-07   6.7150e-07   8.2482e-07   6.4522e-06   1.0830e-05   1.6212e-04
  5.0287e+01   1.4558e-05   9.0133e-06   1.9793e-05   1.2298e-07   6.5513e-07   7.7526e-07   5.8907e-06   1.2349e-05   1.5893e-04
  5.0981e+01   2.5584e-05   1.1982e-05   2.1106e-05   1.2062e-07   6.3959e-07   7.3038e-07   5.4019e-06   1.4214e-05   1.5589e-04
  5.1675e+01   2.4186e-05   1.1665e-05   2.2945e-05   1.1837e-07   6.2484e-07   6.8962e-07   4.9737e-06   1.6539e-05   1.5297e-04
  5.2369e+01   4.5137e-05   1.5868e-05   2.5462e-05   1.1621e-07   6.1081e-07   6.5250e-07   4.5965e-06   1.9486e-05   1.5019e-04
  5.3063e+01   2.4644e-05   1.1791e-05   2.8889e-05   1.1415e-07   5.9747e-07   6.1860e-07   4.2626e-06   2.3296e-05   1.4753e-04
  5.3757e+01   1.1347e-05   8.0239e-06   3.3592e-05   1.1218e-07   5.8478e-07   5.8755e-07   3.9657e-06   2.8342e-05   1.4498e-04
  5.4451e+01   1.1484e-05   8.1202e-06   4.0172e-05   1.1029e-07   5.7271e-07   5.5906e-07   3.7005e-06   3.5229e-05   1.4254e-04
  5.5145e+01   2.0082e-05   1.0696e-05   4.9718e-05   1.0848e-07   5.6120e-07   5.3285e-07   3.4627e-06   4.5053e-05   1.4020e-04
  5.5838e+01   5.8911e-05   1.8122e-05   6.4529e-05   1.0676e-07   5.5026e-07   5.0872e-07   3.2490e-06   6.0114e-05   1.3797e-04
  5.6532e+01   9.3264e-05   2.2390e-05   9.0264e-05   1.0510e-07   5.3981e-07   4.8640e-07   3.0556e-06   8.6077e-05   1.3583e-04
  5.7226e+01   1.3577e-04   2.6846e-05   1.3967e-04   1.0351e-07   5.2986e-07   4.6574e-07   2.8804e-06   1.3569e-04   1.3378e-04
  5.7920e+01   2.4198e-04   3.5875e-05   2.3429e-04   1.0199e-07   5.2036e-07   4.4659e-07   2.7212e-06   2.3050e-04   1.3181e-04
  5.8614e+01   4.2197e-04   4.7639e-05   3.9247e-04   1.0054e-07   5.1129e-07   4.2881e-07   2.5760e-06   3.8885e-04   1.2993e-04
  5.9308e+01   5.7759e-04   5.6106e-05   5.9334e-04   9.9145e-08   5.0265e-07   4.1226e-07   2.4434e-06   5.8988e-04   1.2813e-04
  6.0002e+01   7.1163e-04   6.3016e-05   7.2739e-04   9.7811e-08   4.9439e-07   3.9685e-07   2.3219e-06   7.2408e-04   1.2641e-04
  6.0696e+01   6.9312e-04   6.2907e-05   6.6461e-04   9.6533e-08   4.8652e-07   3.8248e-07   2.2103e-06   6.6144e-04   1.2476e-04
  6.1390e+01   4.4232e-04   5.0519e-05   4.7156e-04   9.5310e-08   4.7899e-07   3.6905e-07   2.1077e-06   4.6851e-04   1.2318e-04
  6.2084e+01   3.1350e-04   4.2401e-05   2.8938e-04   9.4139e-08   4.7181e-07   3.5648e-07   2.0130e-06   2.8644e-04   1.2166e-04
  6.2778e+01   1.8739e-04   3.2659e-05   1.6993e-04   9.3018e-08   4.6496e-07   3.4472e-07   1.9255e-06   1.6710e-04   1.2021e-04
  6.3471e+01   8.3912e-05   2.1828e-05   1.0498e-04   9.1947e-08   4.5842e-07   3.3371e-07   1.8446e-06   1.0225e-04   1.1883e-04
  6.4165e+01   4.2370e-05   1.5452e-05   7.1442e-05   9.0921e-08   4.5217e-07   3.2336e-07   1.7695e-06   6.8806e-05   1.1750e-04
  6.4859e+01   3.5344e-05   1.4149e-05   5.2856e-05   8.9940e-08   4.4620e-07   3.1364e-07   1.6998e-06   5.0306e-05   1.1624e-04
  6.5553e+01   3.8143e-05   1.4666e-05   4.1229e-05   8.9003e-08   4.4050e-07   3.0449e-07   1.6349e-06   3.8760e-05   1.1503e-04
  6.6247e+01   3.1815e-05   1.3255e-05   3.3260e-05   8.8107e-08   4.3507e-07   2.9589e-07   1.5745e-06   3.0866e-05   1.1387e-04
  6.6941e+01   2.4502e-05   1.1486e-05   2.7496e-05   8.7252e-08   4.2988e-07   2.8778e-07   1.5182e-06   2.5173e-05   1.1276e-04
  6.7635e+01   1.7121e-05   9.5240e-06   2.3178e-05   8.6436e-08   4.2494e-07   2.8014e-07   1.4655e-06   2.0921e-05   1.1171e-04
  6.8329e+01   2.0872e-05   1.0436e-05   1.9858e-05   8.5658e-08   4.2022e-07   2.7294e-07   1.4163e-06   1.7663e-05   1.1070e-04
  6.9023e+01   2.1872e-05   1.0604e-05   1.7250e-05   8.4916e-08   4.1573e-07   2.6614e-07   1.3702e-06   1.5113e-05   1.0974e-04
  6.9717e+01   3.3327e-05   1.3060e-05   1.5163e-05   8.4211e-08   4.1146e-07   2.5972e-07   1.3271e-06   1.3081e-05   1.0883e-04
  7.0411e+01   4.8805e-05   1.5837e-05   1.3467e-05   8.3540e-08   4.0739e-07   2.5365e-07   1.2866e-06   1.1436e-05   1.0797e-04
  7.1105e+01   2.3103e-05   1.0898e-05   1.2069e-05   8.2903e-08   4.0351e-07   2.4791e-07   1.2486e-06   1.0086e-05   1.0714e-04
  7.1798e+01   1.6587e-05   9.2109e-06   1.0904e-05   8.2299e-08   3.9984e-07   2.4250e-07   1.2129e-06   8.9668e-06   1.0636e-04
  7.2492e+01   2.0412e-05   1.0206e-05   9.9212e-06   8.1727e-08   3.9635e-07   2.3737e-07   1.1793e-06   8.0264e-06   1.0562e-04
  7.3186e+01   1.7892e-05   9.5530e-06   9.0844e-06   8.1185e-08   3.9304e-07   2.3251e-07   1.1477e-06   7.2299e-06   1.0492e-04
  7.3880e+01   1.1522e-05   7.6748e-06   8.3661e-06   8.0674e-08   3.8991e-07   2.2792e-07   1.1180e-06   6.5496e-06   1.0426e-04
  7.4574e+01   1.4000e-05   8.4527e-06   7.7448e-06   8.0193e-08   3.8695e-07   2.2357e-07   1.0900e-06   5.9641e-06   1.0364e-04
  7.5268e+01   1.8182e-05   9.6334e-06   7.2037e-06   7.9741e-08   3.8415e-07   2.1946e-07   1.0636e-06   5.4568e-06   1.0306e-04
