  1.2663e+01   5.8859e-05   1.3106e-05   5.8665e-05   1.8389e-06   2.3952e-05   3.2874e-05   1.9307e-03
  1.3370e+01   6.0391e-05   1.3100e-05   5.4124e-05   1.6579e-06   1.9074e-05   3.3391e-05   1.7406e-03
  1.4078e+01   4.6657e-05   1.1205e-05   4.5216e-05   1.5029e-06   1.4222e-05   2.9491e-05   1.5779e-03
  1.4786e+01   3.7110e-05   1.0020e-05   3.5072e-05   1.3693e-06   1.0381e-05   2.3322e-05   1.4376e-03
  1.5494e+01   2.2267e-05   7.8023e-06   2.6211e-05   1.2535e-06   7.6675e-06   1.7290e-05   1.3160e-03
  1.6202e+01   6.9472e-06   4.3471e-06   1.9544e-05   1.1523e-06   5.8219e-06   1.2569e-05   1.2098e-03
  1.6910e+01   5.3005e-06   3.7725e-06   1.4879e-05   1.0635e-06   4.5560e-06   9.2591e-06   1.1166e-03
  1.7618e+01   5.3853e-06   3.7955e-06   1.1666e-05   9.8515e-07   3.6617e-06   7.0195e-06   1.0343e-03
  1.8326e+01   1.8398e-05   6.9610e-06   9.4136e-06   9.1564e-07   3.0092e-06   5.4888e-06   9.6134e-04
  1.9034e+01   1.4563e-05   6.1730e-06   7.7810e-06   8.5370e-07   2.5186e-06   4.4086e-06   8.9631e-04
  1.9741e+01   1.2999e-05   5.8132e-06   6.5610e-06   7.9836e-07   2.1413e-06   3.6214e-06   8.3821e-04
  2.0449e+01   1.1677e-05   5.4782e-06   5.6216e-06   7.4858e-07   1.8442e-06   3.0289e-06   7.8595e-04
  2.1157e+01   1.0953e-05   5.2810e-06   4.8833e-06   7.0372e-07   1.6066e-06   2.5730e-06   7.3884e-04
  2.1865e+01   1.5614e-05   6.2939e-06   4.2915e-06   6.6315e-07   1.4137e-06   2.2147e-06   6.9625e-04
  2.2573e+01   1.3767e-05   5.9011e-06   3.8094e-06   6.2634e-07   1.2549e-06   1.9282e-06   6.5760e-04
  2.3281e+01   1.8713e-05   6.8934e-06   3.4111e-06   5.9285e-07   1.1227e-06   1.6956e-06   6.2244e-04
  2.3989e+01   1.1147e-05   5.3345e-06   3.0781e-06   5.6230e-07   1.0115e-06   1.5043e-06   5.9036e-04
  2.4697e+01   1.8626e-05   6.9142e-06   2.7965e-06   5.3435e-07   9.1703e-07   1.3451e-06   5.6103e-04
  2.5405e+01   2.5800e-05   8.1724e-06   2.5560e-06   5.0873e-07   8.3613e-07   1.2112e-06   5.3413e-04
  2.6112e+01   2.1021e-05   7.4210e-06   2.3493e-06   4.8522e-07   7.6640e-07   1.0976e-06   5.0944e-04
  2.6820e+01   2.9671e-05   8.8850e-06   2.1696e-06   4.6355e-07   7.0573e-07   1.0003e-06   4.8668e-04
  2.7528e+01   2.7934e-05   8.7374e-06   2.0126e-06   4.4354e-07   6.5267e-07   9.1638e-07   4.6568e-04
  2.8236e+01   4.9636e-05   1.1591e-05   1.8745e-06   4.2505e-07   6.0600e-07   8.4346e-07   4.4627e-04
  2.8944e+01   4.4609e-05   1.0754e-05   1.7524e-06   4.0793e-07   5.6474e-07   7.7973e-07   4.2829e-04
  2.9652e+01   3.9551e-05   1.4194e-05   1.6439e-06   3.9205e-07   5.2808e-07   7.2371e-07   4.1162e-04
