  2.4163e+01   2.4004e-05   7.0212e-06   1.9938e-05   3.7511e-07   3.5308e-06   1.2268e-05   2.5660e-06   1.1979e-06   5.5237e-04
  2.4856e+01   3.2303e-05   8.1216e-06   2.0554e-05   3.5587e-07   3.0481e-06   1.3206e-05   2.7144e-06   1.2303e-06   5.2405e-04
  2.5550e+01   3.1426e-05   8.0419e-06   2.1403e-05   3.3816e-07   2.6591e-06   1.4264e-05   2.8776e-06   1.2646e-06   4.9796e-04
  2.6244e+01   1.9944e-05   6.4135e-06   2.2483e-05   3.2183e-07   2.3414e-06   1.5462e-05   3.0574e-06   1.3008e-06   4.7391e-04
  2.6938e+01   2.1361e-05   6.6220e-06   2.3806e-05   3.0675e-07   2.0786e-06   1.6826e-05   3.2561e-06   1.3390e-06   4.5170e-04
  2.7631e+01   1.9139e-05   6.2650e-06   2.5392e-05   2.9281e-07   1.8593e-06   1.8384e-05   3.4760e-06   1.3794e-06   4.3117e-04
  2.8325e+01   2.7900e-05   7.4153e-06   2.7278e-05   2.7986e-07   1.6737e-06   2.0181e-05   3.7211e-06   1.4222e-06   4.1211e-04
  2.9019e+01   1.8232e-05   5.9809e-06   2.9510e-05   2.6784e-07   1.5155e-06   2.2264e-05   3.9947e-06   1.4675e-06   3.9440e-04
  2.9713e+01   3.5110e-05   8.2662e-06   3.2150e-05   2.5665e-07   1.3796e-06   2.4696e-05   4.3015e-06   1.5155e-06   3.7793e-04
  3.0406e+01   3.2387e-05   1.0080e-05   3.5277e-05   2.4624e-07   1.2622e-06   2.7556e-05   4.6466e-06   1.5664e-06   3.6259e-04
  3.1100e+01   4.2139e-05   1.1520e-05   3.9010e-05   2.3650e-07   1.1598e-06   3.0956e-05   5.0375e-06   1.6206e-06   3.4826e-04
  3.1794e+01   6.1066e-05   1.3886e-05   4.3493e-05   2.2740e-07   1.0700e-06   3.5035e-05   5.4822e-06   1.6782e-06   3.3486e-04
  3.2488e+01   6.1100e-05   1.3958e-05   4.8923e-05   2.1889e-07   9.9079e-07   3.9983e-05   5.9907e-06   1.7396e-06   3.2232e-04
  3.3181e+01   7.1804e-05   1.5145e-05   5.5565e-05   2.1091e-07   9.2076e-07   4.6054e-05   6.5750e-06   1.8049e-06   3.1058e-04
  3.3875e+01   6.7999e-05   1.4770e-05   6.3817e-05   2.0342e-07   8.5832e-07   5.3628e-05   7.2527e-06   1.8747e-06   2.9954e-04
  3.4569e+01   8.9232e-05   1.6910e-05   7.4214e-05   1.9638e-07   8.0248e-07   6.3222e-05   8.0434e-06   1.9494e-06   2.8917e-04
  3.5263e+01   1.0640e-04   1.8537e-05   8.7559e-05   1.8975e-07   7.5236e-07   7.5614e-05   8.9734e-06   2.0293e-06   2.7942e-04
  3.5956e+01   9.5636e-05   1.7614e-05   1.0504e-04   1.8352e-07   7.0725e-07   9.1960e-05   1.0075e-05   2.1148e-06   2.7024e-04
  3.6650e+01   1.2922e-04   2.0518e-05   1.2862e-04   1.7764e-07   6.6640e-07   1.1417e-04   1.1398e-05   2.2068e-06   2.6158e-04
  3.7344e+01   1.4126e-04   2.1479e-05   1.6137e-04   1.7209e-07   6.2932e-07   1.4527e-04   1.3000e-05   2.3058e-06   2.5341e-04
  3.8037e+01   1.6013e-04   2.2918e-05   2.0817e-04   1.6685e-07   5.9563e-07   1.9003e-04   1.4963e-05   2.4122e-06   2.4569e-04
  3.8731e+01   2.7510e-04   3.0115e-05   2.7615e-04   1.6189e-07   5.6483e-07   2.5549e-04   1.7409e-05   2.5273e-06   2.3839e-04
  3.9425e+01   3.5657e-04   3.4294e-05   3.7244e-04   1.5720e-07   5.3663e-07   3.4859e-04   2.0502e-05   2.6517e-06   2.3148e-04
  4.0119e+01   5.0309e-04   4.1052e-05   4.9748e-04   1.5276e-07   5.1076e-07   4.6954e-04   2.4489e-05   2.7865e-06   2.2494e-04
  4.0812e+01   7.1634e-04   4.9217e-05   6.3313e-04   1.4855e-07   4.8700e-07   5.9982e-04   2.9737e-05   2.9327e-06   2.1874e-04
  4.1506e+01   6.8877e-04   4.6727e-05   7.3720e-04   1.4455e-07   4.6506e-07   6.9665e-04   3.6851e-05   3.0920e-06   2.1285e-04
  4.2200e+01   7.2601e-04   4.7802e-05   7.6253e-04   1.4075e-07   4.4479e-07   7.1190e-04   4.6783e-05   3.2659e-06   2.0726e-04
  4.2894e+01   6.6735e-04   4.5935e-05   7.0182e-04   1.3715e-07   4.2602e-07   6.3672e-04   6.1076e-05   3.4560e-06   2.0195e-04
  4.3587e+01   6.7289e-04   4.6188e-05   5.9759e-04   1.3373e-07   4.0864e-07   5.1144e-04   8.1938e-05   3.6642e-06   1.9691e-04
  4.4281e+01   4.9496e-04   3.9613e-05   5.0053e-04   1.3046e-07   3.9246e-07   3.8429e-04   1.1182e-04   3.8936e-06   1.9211e-04
  4.4975e+01   4.1679e-04   3.6480e-05   4.3754e-04   1.2736e-07   3.7741e-07   2.8175e-04   1.5115e-04   4.1466e-06   1.8754e-04
  4.5669e+01   4.2281e-04   3.6797e-05   4.0768e-04   1.2440e-07   3.6337e-07   2.0816e-04   1.9461e-04   4.4266e-06   1.8318e-04
  4.6362e+01   3.8243e-04   3.4965e-05   3.9141e-04   1.2159e-07   3.5029e-07   1.5770e-04   2.2850e-04   4.7372e-06   1.7904e-04
  4.7056e+01   3.4505e-04   3.3490e-05   3.6497e-04   1.1890e-07   3.3803e-07   1.2287e-04   2.3656e-04   5.0839e-06   1.7509e-04
  4.7750e+01   3.4602e-04   3.3595e-05   3.1822e-04   1.1634e-07   3.2655e-07   9.8242e-05   2.1406e-04   5.4720e-06   1.7131e-04
  4.8444e+01   2.4304e-04   2.8171e-05   2.5987e-04   1.1389e-07   3.1579e-07   8.0271e-05   1.7326e-04   5.9083e-06   1.6771e-04
  4.9137e+01   1.9506e-04   2.5270e-05   2.0433e-04   1.1156e-07   3.0571e-07   6.6794e-05   1.3072e-04   6.4003e-06   1.6428e-04
  4.9831e+01   1.8111e-04   2.4534e-05   1.5962e-04   1.0933e-07   2.9621e-07   5.6410e-05   9.5841e-05   6.9596e-06   1.6099e-04
  5.0525e+01   1.2070e-04   1.9914e-05   1.2690e-04   1.0720e-07   2.8728e-07   4.8261e-05   7.0649e-05   7.5979e-06   1.5785e-04
  5.1219e+01   1.1081e-04   1.9115e-05   1.0381e-04   1.0516e-07   2.7887e-07   4.1755e-05   5.3338e-05   8.3309e-06   1.5485e-04
  5.1912e+01   8.9834e-05   1.7198e-05   8.7492e-05   1.0322e-07   2.7095e-07   3.6488e-05   4.1454e-05   9.1766e-06   1.5199e-04
  5.2606e+01   8.0386e-05   1.6183e-05   7.5745e-05   1.0136e-07   2.6346e-07   3.2155e-05   3.3063e-05   1.0162e-05   1.4925e-04
  5.3300e+01   6.9656e-05   1.5088e-05   6.7191e-05   9.9574e-08   2.5639e-07   2.8557e-05   2.6959e-05   1.1319e-05   1.4662e-04
  5.3994e+01   7.2632e-05   1.5352e-05   6.0960e-05   9.7869e-08   2.4970e-07   2.5536e-05   2.2389e-05   1.2688e-05   1.4411e-04
  5.4687e+01   5.3690e-05   1.3194e-05   5.6526e-05   9.6239e-08   2.4339e-07   2.2980e-05   1.8886e-05   1.4321e-05   1.4171e-04
  5.5381e+01   5.5082e-05   1.3368e-05   5.3558e-05   9.4676e-08   2.3740e-07   2.0792e-05   1.6137e-05   1.6296e-05   1.3941e-04
  5.6075e+01   3.5935e-05   1.0845e-05   5.1894e-05   9.3180e-08   2.3172e-07   1.8910e-05   1.3947e-05   1.8712e-05   1.3721e-04
  5.6768e+01   3.0559e-05   1.0061e-05   5.1478e-05   9.1749e-08   2.2635e-07   1.7281e-05   1.2175e-05   2.1704e-05   1.3510e-04
  5.7462e+01   3.1990e-05   1.0349e-05   5.2368e-05   9.0377e-08   2.2125e-07   1.5857e-05   1.0721e-05   2.5478e-05   1.3308e-04
  5.8156e+01   3.6920e-05   1.1140e-05   5.4753e-05   8.9063e-08   2.1640e-07   1.4609e-05   9.5132e-06   3.0325e-05   1.3115e-04
  5.8850e+01   6.2209e-05   1.4548e-05   5.9000e-05   8.7805e-08   2.1180e-07   1.3507e-05   8.5009e-06   3.6692e-05   1.2929e-04
  5.9543e+01   3.8018e-05   1.1047e-05   6.5746e-05   8.6601e-08   2.0743e-07   1.2533e-05   7.6451e-06   4.5274e-05   1.2752e-04
  6.0237e+01   5.4052e-05   1.3057e-05   7.6153e-05   8.5447e-08   2.0328e-07   1.1664e-05   6.9135e-06   5.7286e-05   1.2582e-04
  6.0931e+01   8.6239e-05   1.6480e-05   9.2267e-05   8.4342e-08   1.9932e-07   1.0888e-05   6.2842e-06   7.4811e-05   1.2419e-04
  6.1625e+01   1.1354e-04   1.8841e-05   1.1765e-04   8.3284e-08   1.9556e-07   1.0191e-05   5.7392e-06   1.0144e-04   1.2264e-04
  6.2318e+01   1.9601e-04   2.4775e-05   1.5755e-04   8.2272e-08   1.9199e-07   9.5640e-06   5.2648e-06   1.4245e-04   1.2115e-04
  6.3012e+01   2.2075e-04   2.6291e-05   2.1723e-04   8.1303e-08   1.8858e-07   8.9968e-06   4.8483e-06   2.0312e-04   1.1972e-04
  6.3706e+01   2.9766e-04   3.0559e-05   2.9525e-04   8.0375e-08   1.8534e-07   8.4827e-06   4.4812e-06   2.8202e-04   1.1835e-04
  6.4400e+01   3.8992e-04   3.4906e-05   3.7378e-04   7.9488e-08   1.8225e-07   8.0153e-06   4.1561e-06   3.6135e-04   1.1705e-04
  6.5093e+01   3.8662e-04   3.4735e-05   4.1695e-04   7.8641e-08   1.7931e-07   7.5898e-06   3.8673e-06   4.0524e-04   1.1580e-04
  6.5787e+01   3.9965e-04   3.5301e-05   3.9707e-04   7.7831e-08   1.7651e-07   7.2003e-06   3.6089e-06   3.8601e-04   1.1461e-04
  6.6481e+01   3.1663e-04   3.1404e-05   3.2691e-04   7.7057e-08   1.7384e-07   6.8435e-06   3.3771e-06   3.1643e-04   1.1347e-04
  6.7175e+01   2.9714e-04   3.0017e-05   2.4393e-04   7.6317e-08   1.7130e-07   6.5158e-06   3.1685e-06   2.3399e-04   1.1238e-04
  6.7868e+01   1.5724e-04   2.1762e-05   1.7445e-04   7.5613e-08   1.6888e-07   6.2147e-06   2.9803e-06   1.6501e-04   1.1134e-04
  6.8562e+01   1.2772e-04   1.9447e-05   1.2529e-04   7.4941e-08   1.6658e-07   5.9367e-06   2.8096e-06   1.1630e-04   1.1035e-04
  6.9256e+01   9.3226e-05   1.6641e-05   9.3014e-05   7.4301e-08   1.6438e-07   5.6800e-06   2.6545e-06   8.4441e-05   1.0941e-04
  6.9950e+01   6.4189e-05   1.3772e-05   7.1899e-05   7.3692e-08   1.6230e-07   5.4423e-06   2.5132e-06   6.3708e-05   1.0851e-04
  7.0643e+01   2.8646e-05   9.1659e-06   5.7606e-05   7.3113e-08   1.6031e-07   5.2224e-06   2.3844e-06   4.9766e-05   1.0766e-04
  7.1337e+01   3.2190e-05   9.7133e-06   4.7463e-05   7.2564e-08   1.5842e-07   5.0180e-06   2.2662e-06   3.9948e-05   1.0685e-04
  7.2031e+01   3.7061e-05   1.0425e-05   3.9988e-05   7.2042e-08   1.5662e-07   4.8279e-06   2.1578e-06   3.2774e-05   1.0608e-04
  7.2725e+01   2.5029e-05   8.5404e-06   3.4306e-05   7.1549e-08   1.5492e-07   4.6510e-06   2.0581e-06   2.7371e-05   1.0536e-04
  7.3418e+01   2.2997e-05   8.1899e-06   2.9883e-05   7.1083e-08   1.5330e-07   4.4864e-06   1.9664e-06   2.3206e-05   1.0467e-04
  7.4112e+01   2.8793e-05   9.1656e-06   2.6359e-05   7.0643e-08   1.5176e-07   4.3326e-06   1.8816e-06   1.9922e-05   1.0402e-04
  7.4806e+01   3.4082e-05   1.0006e-05   2.3504e-05   7.0229e-08   1.5031e-07   4.1889e-06   1.8032e-06   1.7292e-05   1.0341e-04
  7.5499e+01   2.7858e-05   1.1805e-05   2.1161e-05   6.9841e-08   1.4893e-07   4.0548e-06   1.7308e-06   1.5157e-05   1.0284e-04
